Time(s),smooth_qw,smooth_qx,smooth_qy,smooth_qz,ax,ay,az,gx,gy,gz,mx,my,mz,lx,ly,lz
4.049742,0.6539374055464809,-0.2625398367932354,-0.18528248791843036,-0.6849153987132099,5.8867,-2.1484,6.5898,-0.1602,-1.1035,-0.2461,-34.25,-0.75,16.4375,-1.2539,-1.0781,-0.2656
4.057727,0.6539293162664401,-0.2625591434386476,-0.18528862909313767,-0.6849140599030328,5.9336,-2.043,6.6172,-0.4609,-0.9727,-0.3633,-34.25,-0.75,16.4375,-1.2539,-1.0781,-0.2656
4.067656,0.6539236535574248,-0.26257265808054275,-0.18529292788335944,-0.684913122536749,6.0117,-1.9961,6.6172,-0.4609,-0.9727,-0.3633,-34.625,-2.1875,17.6875,-1.2539,-1.0781,-0.2656
4.077514,0.6539196895510544,-0.26258211833861184,-0.18529593702512134,-0.6849124662818177,6.1055,-1.957,6.5664,-0.4609,-0.9727,-0.3633,-35.0,-0.0625,17.3125,-1.2539,-1.0781,-0.2656
4.088149,0.6539169146886787,-0.26258874053305825,-0.18529804342179818,-0.6849120068544243,6.3359,-1.7266,6.5078,-0.4609,-0.9727,-0.3633,-35.0,-0.0625,17.3125,-1.2539,-1.0781,-0.2656
4.098886,0.6539149722538454,-0.2625933760825921,-0.18529951790033772,-0.684911685230805,6.4922,-1.6211,6.5586,-0.5977,-0.9043,-0.4941,-35.0,-0.0625,17.3125,-1.2539,-1.0781,-0.2656
4.114886,0.6539136125322349,-0.2625966209785046,-0.18530055003722262,-0.6849114600819705,6.4922,-1.4492,6.6016,-0.668,-0.8867,-0.5352,-35.0,-0.0625,17.3125,-1.2539,-1.0781,-0.2656
4.121231,0.6539126607172984,-0.2625988924144141,-0.1853012725350147,-0.6849113024715322,6.5273,-1.4297,6.5625,-0.668,-0.8867,-0.5352,-33.5625,-2.9375,18.9375,-1.2539,-1.0781,-0.2656
4.136115,0.6539119944410788,-0.26260048242613304,-0.18530177828516245,-0.6849111921410024,6.5977,-1.543,6.5781,-0.668,-0.8867,-0.5352,-33.1875,-4.3125,19.75,-1.2539,-1.0781,-0.2656
4.146639,0.6539115280442308,-0.2626015954391609,-0.18530213231160428,-0.6849111149079412,6.6328,-1.5234,6.5,-0.668,-0.8867,-0.5352,-33.1875,-4.3125,19.75,-1.2539,-1.0781,-0.2656
4.149039,0.6539112015642559,-0.2626023745517639,-0.18530238013112543,-0.6849110608438924,6.6328,-1.5234,6.5,-0.9121,-0.832,-0.6758,-33.625,-3.5625,20.1875,-1.2539,-1.0781,-0.2656
4.166220,0.6539109730268761,-0.2626029199330766,-0.18530255360553538,-0.68491102299856,6.6328,-1.5234,6.5,-0.9277,-0.8301,-0.7012,-33.625,-3.5625,20.1875,-1.1406,-0.3281,0.3633
4.170400,0.6539108130497957,-0.26260330170176444,-0.18530267503816192,-0.6849109965065451,6.9609,-1.1523,6.2344,-0.9277,-0.8301,-0.7012,-33.625,-3.5625,20.1875,-1.1406,-0.3281,0.3633
4.178549,0.6539107010652304,-0.26260356894109665,-0.185302760041387,-0.6849109779619696,6.9688,-1.0938,6.2422,-0.9629,-0.8301,-0.7383,-33.625,-3.5625,20.1875,-1.1406,-0.3281,0.3633
4.191910,0.6539106226756236,-0.26260375600951086,-0.18530281954391944,-0.6849109649806674,7.1445,-1.1719,6.0234,-0.9844,-0.834,-0.7539,-33.625,-3.5625,20.1875,-1.1406,-0.3281,0.3633
4.204080,0.6539105678026186,-0.26260388695802106,-0.18530286119588674,-0.6849109558936941,7.207,-1.0938,5.918,-0.9844,-0.834,-0.7539,-33.625,-3.5625,20.1875,-0.875,-0.1875,0.2188
4.217969,0.6539105293913227,-0.2626039786224138,-0.18530289035240102,-0.6849109495327733,7.2383,-0.8438,5.8594,-0.9844,-0.834,-0.7539,-33.625,-3.5625,20.1875,-0.875,-0.1875,0.2188
4.227584,0.6539105025032823,-0.2626040427877943,-0.1853029107620576,-0.684910945080103,7.2227,-0.7383,5.7812,-1.0137,-0.8418,-0.8242,-33.625,-3.5625,20.1875,-0.875,-0.1875,0.2188
4.241328,0.653910483681562,-0.26260408770377497,-0.18530292504888507,-0.6849109419632168,7.293,-0.75,5.543,-1.0137,-0.8418,-0.8242,-31.75,-7.1875,21.75,-0.875,-0.1875,0.2188
4.250084,0.6539104705062937,-0.2626041191451116,-0.1853029350497119,-0.6849109397813848,7.332,-0.8281,5.582,-1.0137,-0.8418,-0.8242,-31.75,-7.1875,21.75,-0.9805,0.1953,0.1211
4.263110,0.6150360326635351,-0.3130522776154077,-0.20785036354388597,-0.6932006754035797,7.4062,-0.8438,5.4766,-1.0137,-0.8418,-0.8242,-31.75,-7.1875,21.75,-0.9805,0.1953,0.1211
4.276589,0.586049540965872,-0.34759441390166135,-0.22310076824843256,-0.6971012165855187,7.4062,-0.8438,5.4766,-1.0254,-0.8633,-0.873,-31.375,-8.1875,22.1875,-0.9375,0.1367,0.1719
4.286689,0.5649355320672039,-0.37133305388296206,-0.233486731005913,-0.698887368712635,7.4844,-0.6719,5.3594,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.301927,0.5497692695784796,-0.38771306874730316,-0.2406058131525225,-0.6996721869753774,7.6094,-0.4531,5.2266,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.317256,0.5315033808127603,-0.4046450144544062,-0.2462262736995025,-0.7022386991627968,7.4883,-0.2031,4.8555,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.323096,0.5166077018736711,-0.4177379786893093,-0.25027208951365065,-0.7042551701875149,7.7266,-0.1367,4.4336,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.331017,0.504054343714604,-0.42825012890726644,-0.2531553170005238,-0.7060052628328729,7.7969,-0.2891,4.5391,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.343269,0.49320734445296144,-0.4369507859689589,-0.25515044123810565,-0.7076148517059028,7.7266,-0.5312,4.4883,-1.0254,-0.8633,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.350782,0.48555483071832334,-0.44299000725545,-0.2565168426648858,-0.7086575119669268,7.8164,-0.625,3.8477,-1.1992,-0.8535,-0.873,-29.5,-9.9375,21.3125,-0.9375,0.1367,0.1719
4.366869,0.4801694134044963,-0.4471919057435789,-0.25745842862752827,-0.7093461012769802,7.8164,-0.8359,3.5039,-1.1992,-0.8535,-0.873,-28.0,-12.125,22.5,-1.0078,-0.1172,-0.918
4.378345,0.46829974605456814,-0.4557122341002607,-0.2578676145359305,-0.7117064007792293,7.7891,-1.1055,3.8086,-1.1992,-0.8535,-0.873,-28.0,-12.125,22.5,-1.0078,-0.1172,-0.918
4.387597,0.45992881856528606,-0.4616177768445673,-0.25812043998973816,-0.7132659731220349,7.7891,-1.1055,3.8086,-1.0117,-0.8281,-0.8398,-26.8125,-14.1875,21.625,-1.0078,-0.1172,-0.918
4.400234,0.45403938688508333,-0.4657224093918569,-0.25828092635375677,-0.71431214159435,7.9766,-0.5469,3.6289,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,-0.1055,-0.5312
4.451114,0.44990242342033704,-0.4685811558149116,-0.25838517850148945,-0.7150221040963857,7.9844,-0.5312,3.6367,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.451207,0.43939319853535236,-0.47530497241266567,-0.2587676232255148,-0.7169784637287828,7.9844,-0.5312,3.6367,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.451288,0.4319943375127286,-0.47996692108440947,-0.2590107785622703,-0.718279934016159,8.082,-0.6328,3.3203,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.453007,0.420829584100041,-0.4865234348853042,-0.25932902992100665,-0.7203789715794189,7.9844,-0.75,3.2461,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.459454,0.4109259877058296,-0.492144585470672,-0.25951154640167945,-0.7222100088645254,8.1211,-0.4805,3.1484,-0.957,-0.8125,-0.8516,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.468983,0.4039603799387464,-0.49604073556062006,-0.25961876953558555,-0.7234346512360678,8.082,-0.2812,3.1484,-1.123,-0.7246,-1.0039,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.477460,0.3990685804435763,-0.4987489044511321,-0.2596837549130941,-0.7242638647936127,8.125,-0.2422,3.2148,-1.1641,-0.7109,-1.0391,-26.8125,-14.1875,21.625,-1.0,0.0547,-0.4727
4.491328,0.3956366579466034,-0.5006351808207544,-0.2597243079942676,-0.724830555682024,8.1289,-0.2695,3.2812,-1.1641,-0.7109,-1.0391,-22.3125,-19.5,22.3125,-1.0,0.0547,-0.4727
4.499191,0.39323059581736886,-0.5019509263276959,-0.2597502756011705,-0.7252204908832908,7.9883,-0.4922,3.4375,-1.1641,-0.7109,-1.0391,-22.3125,-19.5,22.3125,-1.0,0.0547,-0.4727
4.511366,0.39154454357924406,-0.5028696638743554,-0.2597672671783076,-0.7254901367013392,7.9883,-0.4922,3.4375,-1.2754,-0.6699,-1.0996,-23.0625,-19.8125,22.375,-1.0,0.0547,-0.4727
4.527200,0.39036342429350895,-0.5035116588700742,-0.2597785802181695,-0.7256772668449687,7.9492,-0.375,3.5312,-1.2617,-0.6719,-1.1152,-21.875,-19.5,21.9375,-1.0,0.0547,-0.4727
4.546788,0.38953620902994124,-0.5039605055065891,-0.2597862146128588,-0.7258074630652723,7.9648,-0.375,3.5781,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.332,-0.4219,0.375
4.566434,0.38895694672585135,-0.5042744287455989,-0.25979141916853743,-0.7258982109313952,8.25,-0.2227,3.5508,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.332,-0.4219,0.375
4.566541,0.3885513591768295,-0.5044940431329111,-0.2597949939937726,-0.7259615436240562,8.25,-0.2227,3.5508,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.0742,-0.4102,0.4727
4.574480,0.3882673967241116,-0.5046477087115705,-0.25979746287493266,-0.7260057830465204,8.2578,0.4766,3.2734,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.0742,-0.4102,0.4727
4.592718,0.3880685977429478,-0.5047552431185894,-0.2597991746799407,-0.7260367048749928,8.0273,0.4844,3.9727,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.0742,-0.4102,0.4727
4.608535,0.3879294259342121,-0.504830501846265,-0.25980036490279984,-0.7260583277508583,8.0742,0.5625,3.8945,-1.2617,-0.6719,-1.1152,-21.875,-20.875,21.5,-1.2734,0.2344,1.0938
4.637673,0.35008304141750185,-0.5200997904289009,-0.26005949453550153,-0.7343753341511577,8.0742,0.5625,3.8945,-1.2617,-0.6719,-1.1152,-18.4375,-23.3125,19.75,-1.1445,0.4062,1.1328
4.637764,0.3232021606904009,-0.5302614757562365,-0.259972285710895,-0.7394440758543727,8.4219,1.6836,3.7422,-1.2617,-0.6719,-1.1152,-18.0625,-23.6875,20.5625,-1.1445,0.4062,1.1328
4.650733,0.30421234664537167,-0.5371093418706263,-0.2597794034767884,-0.7426190574938559,8.3008,2.0469,3.5898,-1.1816,-0.7754,-1.291,-18.0625,-23.6875,20.5625,-1.1445,0.4062,1.1328
4.650878,0.2908405711657971,-0.5417705259424719,-0.2595797797627474,-0.7446575033680207,8.1328,2.0547,3.1875,-1.1816,-0.7754,-1.291,-18.4375,-25.375,20.1875,-1.1445,0.4062,1.1328
4.661191,0.2814437197324464,-0.5449677591535177,-0.2594084004172051,-0.745993871221034,8.1328,2.0547,3.1875,-1.1816,-0.7754,-1.291,-18.4375,-25.375,20.1875,-1.2773,1.0312,0.7266
4.672914,0.27484868689241615,-0.5471734315095025,-0.25927293859880385,-0.7468848495410596,8.1562,1.6719,3.5117,-1.1816,-0.7754,-1.291,-18.4375,-25.375,20.1875,-1.2773,1.0312,0.7266
4.684886,0.24971944252706382,-0.5547476096805284,-0.2579631981363406,-0.7505666379376209,8.0938,1.2344,3.1016,-1.1816,-0.7754,-1.291,-18.4375,-25.375,20.1875,-1.2773,1.0312,0.7266
4.708128,0.23201719745761604,-0.5598191383964161,-0.25693787852234146,-0.7528303121882424,8.0703,1.2617,3.2539,-1.1816,-0.7754,-1.291,-15.4375,-28.25,18.0,-1.2773,1.0312,0.7266
4.709672,0.21957549646717703,-0.56325487593517,-0.256167215422934,-0.754260501305026,8.0703,1.2617,3.2539,-1.3496,-0.791,-1.416,-15.4375,-28.25,18.0,-1.2773,1.0312,0.7266
4.731272,0.21084334544240385,-0.5656034003803968,-0.255601900079809,-0.7551857690902147,8.1289,2.7852,2.8984,-1.3496,-0.791,-1.416,-15.4375,-28.25,18.0,-1.2773,1.0312,0.7266
4.731383,0.20472014127352275,-0.5672195317094908,-0.2551935455609279,-0.7557962165215286,8.1836,3.3672,2.8438,-1.3496,-0.791,-1.416,-12.6875,-29.3125,16.25,-1.2773,1.0312,0.7266
4.738975,0.2004288457890332,-0.568337132525376,-0.25490151890491297,-0.756205261307059,8.1562,3.7148,2.7461,-1.3496,-0.791,-1.416,-13.0,-29.6875,15.0625,-1.2773,1.0312,0.7266
4.751708,0.19742252817994776,-0.5691127271560603,-0.25469407706309016,-0.7564826344768332,7.9922,3.3477,2.2891,-1.3496,-0.791,-1.416,-13.0,-29.6875,15.0625,-1.2773,1.0312,0.7266
4.764891,0.17015513171501423,-0.5755879867644648,-0.25367343657252167,-0.7585482767899241,7.8672,3.0234,2.0586,-1.3496,-0.791,-1.416,-13.0,-29.6875,15.0625,-1.2773,1.0312,0.7266
4.776220,0.15097894879336846,-0.5798518032221218,-0.2528392293560677,-0.7596377869879387,8.0234,2.4688,1.5781,-1.3496,-0.791,-1.416,-10.375,-30.3125,14.9375,-1.2773,1.0312,0.7266
4.792702,0.13751761524582176,-0.582703343519919,-0.2521967899751729,-0.760225294287179,7.9766,2.4492,1.2227,-1.3496,-0.791,-1.416,-10.375,-30.3125,14.9375,-1.2539,0.0039,-0.4531
4.804924,0.1189638686585374,-0.5867065157257746,-0.2511965773336442,-0.7606072191969901,7.9766,2.4492,1.2227,-1.3496,-0.791,-1.416,-10.0,-31.75,14.0625,-1.2539,0.0039,-0.4531
4.814557,0.1005954540679863,-0.5904537232223636,-0.2507891858403884,-0.7604930897905775,7.9766,2.4492,1.2227,-0.9824,-0.7891,-1.3477,-8.75,-31.375,12.8125,-1.2539,0.0039,-0.4531
4.834200,0.0877139941556061,-0.5929537194918955,-0.2504514739347037,-0.7602540371309654,7.7148,3.4062,1.3984,-0.9824,-0.7891,-1.3477,-8.75,-31.375,12.8125,-1.4492,0.6328,-0.2344
4.839829,0.07868713494746954,-0.594643065167724,-0.2501893665650728,-0.7600087109365657,7.7148,3.3203,0.8516,-0.9824,-0.7891,-1.3477,-8.75,-31.375,12.8125,-1.4492,0.6328,-0.2344
4.852194,0.06502562254866055,-0.5970744627666815,-0.2510890412827086,-0.7590968631681783,7.8359,3.3789,0.5625,-0.9824,-0.7891,-1.3477,-8.75,-31.375,12.8125,-1.4492,0.6328,-0.2344
4.867168,0.05545400311815049,-0.5987076297434086,-0.2516898667927738,-0.7583707790909652,8.082,3.3672,0.3906,-0.9824,-0.7891,-1.3477,-5.75,-33.125,13.0625,-1.4492,0.6328,-0.2344
4.871782,0.048750375428759436,-0.5998170016377452,-0.25209621343372646,-0.7578195462075634,8.082,3.3672,0.3906,-0.9824,-0.7891,-1.3477,-5.75,-33.125,13.0625,-0.9609,0.1797,-1.0781
4.882203,0.04405636571239272,-0.600576936060351,-0.25237366735579564,-0.757412643502842,7.8516,3.332,0.4492,-0.9824,-0.7891,-1.3477,-5.75,-33.125,13.0625,-0.9609,0.1797,-1.0781
4.894946,0.08220745128552143,-0.5954869080762475,-0.24952536590728255,-0.759193235633568,7.5625,3.5039,0.5938,-0.9824,-0.7891,-1.3477,-5.75,-33.125,13.0625,-0.9609,0.1797,-1.0781
4.907088,0.14832706214953992,-0.5845048276154635,-0.24367815213453706,-0.7595881432069627,7.4141,3.1094,0.9766,-0.9824,-0.7891,-1.3477,-5.75,-33.125,13.0625,-1.4727,-0.4609,-0.4453
4.921159,0.2606270642043034,-0.5593791633473942,-0.23101808522069447,-0.752196204003968,7.4141,3.1094,0.9766,-1.1797,-0.3125,-1.3105,-1.8125,-32.4375,10.0625,-1.4727,-0.4609,-0.4453
4.945247,0.44035884368687556,-0.5005558871824307,-0.20291046799163465,-0.7171856346673318,7.4961,2.8047,0.8125,-1.1797,-0.3125,-1.3105,-1.8125,-32.4375,10.0625,-1.4727,-0.4609,-0.4453
4.945362,0.6851006567087916,-0.37216070385900735,-0.1442763856380969,-0.6093585358617354,7.6289,3.9062,1.1172,-1.1797,-0.3125,-1.3105,-2.1875,-34.5,9.25,-1.4727,-0.4609,-0.4453
4.964435,0.9118721461817187,-0.14901418221937324,-0.0460289303092791,-0.37969105874384396,7.418,4.3359,2.3242,-1.1797,-0.3125,-1.3105,-2.1875,-34.5,9.25,-1.0508,-0.0703,-0.3906
4.964542,0.9885391153913957,0.11961385297313516,0.0686281698586417,-0.06142570976367779,7.4141,4.1836,1.0898,-1.1797,-0.3125,-1.3105,-1.125,-34.5,9.625,-1.0508,-0.0703,-0.3906
4.969562,0.9003649836884362,0.3327773753889511,0.1570215305100026,0.2322635432719902,7.2422,4.1914,1.1289,-1.1797,-0.3125,-1.3105,-1.125,-34.5,9.625,-1.0508,-0.0703,-0.3906
4.980154,0.7369293690016598,0.4671004113225887,0.21074441432693078,0.4408390893229443,6.8867,4.1055,1.0312,-1.1797,-0.3125,-1.3105,0.125,-34.875,6.6875,-1.0508,-0.0703,-0.3906
4.989414,0.571558887091628,0.5396686692227629,0.2383554866567836,0.5703199347967065,6.9062,4.0781,1.1875,-1.1797,-0.3125,-1.3105,0.875,-35.5625,7.5,-1.0508,-0.0703,-0.3906
5.004186,0.44228480512736407,0.5718192141840956,0.24946730066601291,0.6443391989796571,7.2305,4.3555,1.1094,-1.1797,-0.3125,-1.3105,0.875,-35.5625,7.5,-1.0508,-0.0703,-0.3906
5.016994,0.34426638317542574,0.5865482833030402,0.2538244169648523,0.6877608117085621,7.2305,4.3555,1.1094,-1.1797,-0.3125,-1.3105,0.875,-35.5625,7.5,-1.0469,-0.2617,-0.625
5.028790,0.27275766903419535,0.5927988456850992,0.2551078566778083,0.7135213830003283,7.2891,5.2266,1.0703,-1.1797,-0.3125,-1.3105,3.5625,-34.125,6.125,-1.0469,-0.2617,-0.625
5.046943,0.22158451385502514,0.5951278050090598,0.25512227480452343,0.7291336117772215,7.2891,5.2266,1.0703,-1.1797,-0.3125,-1.3105,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.060994,0.1853251336284209,0.5957430421297274,0.2546960985550691,0.7388333506146378,6.8828,4.9883,1.2422,-1.2168,-0.0703,-1.5684,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.061106,0.17730214499025249,0.5911619890996122,0.25368239699434214,0.7448064805577692,6.6523,5.3984,1.4648,-1.2168,-0.0703,-1.5684,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.067369,0.17434064906810467,0.5870641953622796,0.25295095011787455,0.7489838352331882,6.5391,5.5898,1.5586,-1.2168,-0.0703,-1.5684,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.078067,0.17226302938751872,0.5841804516836008,0.25243236929613205,0.7518886536639053,6.2656,5.6367,1.8281,-1.0957,0.0312,-1.4922,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.087748,0.17080648819973643,0.5821543856922372,0.25206615251390857,0.753912507897967,6.1055,5.4844,2.0469,-1.0879,0.0684,-1.4824,3.3125,-35.1875,4.9375,-1.0469,-0.2617,-0.625
5.102494,0.1697858388696123,0.5807325066645824,0.25180823052417395,0.7553245260566464,6.5547,5.6367,1.8672,-1.1055,0.0957,-1.4844,7.125,-35.1875,2.3125,-1.0469,-0.2617,-0.625
5.112582,0.1690708634372767,0.5797354163135328,0.2516269166221336,0.7563106405701209,6.4648,5.7227,1.8477,-1.1055,0.0957,-1.4844,7.125,-35.1875,2.3125,-0.8867,0.0508,-0.4219
5.120521,0.1685701265165811,0.5790365848634229,0.2514996206026344,0.7569997930466155,6.4648,5.7227,1.8477,-1.1055,0.0957,-1.4844,7.1875,-35.1875,0.5625,-0.8906,0.0586,-0.5117
5.135201,0.1865117313880487,0.5717189364658536,0.25176128914480306,0.7582658406054782,6.4648,5.7227,1.8477,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-0.8906,0.0586,-0.5117
5.143462,0.20174983651412004,0.5652859222649421,0.2519998758320375,0.7591079581563069,5.8594,5.7539,1.9023,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-0.8906,0.0586,-0.5117
5.160007,0.21238508779158263,0.5606898785167971,0.25212576663928565,0.7595735859079971,5.5117,5.7383,1.875,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-1.4414,-0.2578,-0.8047
5.170630,0.21981323317359075,0.5574275852746772,0.2521937223356514,0.759838769813112,5.6953,6.3008,2.1523,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-1.4414,-0.2578,-0.8047
5.178475,0.232765383426928,0.5515222828317826,0.252856569866116,0.760070393380558,5.7422,6.5234,2.1445,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-1.4414,-0.2578,-0.8047
5.189412,0.24180484268989338,0.5473214071765953,0.2532900541637993,0.7601406736648468,5.3906,6.7734,2.0,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-1.0703,0.4453,-0.793
5.203099,0.24811852611247381,0.544348192456066,0.25357850722504943,0.7601448434628121,5.3125,6.6914,1.8086,-1.1055,0.0957,-1.4844,9.4375,-34.1875,0.9375,-1.125,0.4805,-0.9766
5.222245,0.25253104325010745,0.5422510738227609,0.2537730697441401,0.760125696319833,5.082,6.7109,1.8477,-1.1055,0.0957,-1.4844,14.875,-34.125,-3.0625,-1.125,0.4805,-0.9766
5.226649,0.2556162679081695,0.5407753513784519,0.253905656087659,0.7601014805464507,5.082,6.7109,1.8477,-1.209,0.4688,-1.5957,14.875,-34.125,-3.0625,-1.332,0.9102,-1.1836
5.243533,0.2577741667444555,0.5397385651909272,0.25399669774307354,0.7600792312255706,4.6328,7.7148,2.1914,-1.209,0.4688,-1.5957,14.875,-34.125,-3.0625,-1.332,0.9102,-1.1836
5.251105,0.2769649746874625,0.5284280978265803,0.2551378961008242,0.7608934236783759,4.4102,7.4062,2.3242,-1.209,0.4688,-1.5957,14.875,-34.125,-3.0625,-1.332,0.9102,-1.1836
5.261706,0.2903203391152166,0.5203517604852907,0.2558613121821653,0.7612378964451946,4.1055,6.1172,2.7461,-1.6602,0.7012,-1.5859,14.875,-34.125,-3.0625,-1.332,0.9102,-1.1836
5.276924,0.2996282708006073,0.5146218612530712,0.25633058891302013,0.761368418339615,4.1445,6.125,2.9375,-1.6602,0.7012,-1.5859,18.75,-32.375,-4.375,-1.3555,-0.5469,-1.0
5.287706,0.31708147527637126,0.501492655053734,0.2552076446343996,0.7634353365438874,4.1641,5.9023,2.793,-1.6602,0.7012,-1.5859,18.75,-32.375,-4.375,-1.3555,-0.5469,-1.0
5.300476,0.32921114288061787,0.4921555489480813,0.25434806064079307,0.7646633266288619,3.2812,5.2656,2.9297,-1.5273,0.9004,-1.5352,18.75,-32.375,-4.375,-1.3555,-0.5469,-1.0
5.310244,0.33765679655845077,0.4855493411267703,0.25371045774512274,0.7654153961738714,3.2812,5.2656,2.9297,-1.5273,0.9004,-1.5352,20.0,-32.0,-7.375,-1.7812,-1.4453,-1.4609
5.323629,0.34354590816185415,0.48089114402162575,0.253246597446735,0.7658890764780956,2.9648,7.4492,3.332,-1.5273,0.9004,-1.5352,20.0,-32.0,-7.375,-2.0039,-0.4102,-1.2422
5.339782,0.3595195941193501,0.46547239858686357,0.25307865557855197,0.7681356011073842,2.8594,7.9766,3.3867,-1.5273,0.9004,-1.5352,20.0,-32.0,-7.375,-2.0039,-0.4102,-1.2422
5.343428,0.372993730926874,0.4518145083224828,0.25298358936181914,0.7698952073316047,2.5273,7.9531,3.9258,-1.5273,0.9004,-1.5352,20.0,-32.0,-7.375,-2.0039,-0.4102,-1.2422
5.360048,0.38234518761036057,0.44215217917518473,0.2528611395222214,0.770957101323645,2.6211,7.2031,4.3281,-1.5273,0.9004,-1.5352,22.6875,-29.8125,-7.125,-2.0039,-0.4102,-1.2422
5.367797,0.3939889803627943,0.42908610971628053,0.2523307630368421,0.7726493252611295,2.8516,6.7109,4.2422,-1.5273,0.9004,-1.5352,22.6875,-29.8125,-7.125,-2.0039,-0.4102,-1.2422
5.380740,0.40206841931431786,0.4198593361492268,0.251912969301507,0.7736917861371636,2.6211,6.2305,4.2227,-1.9316,1.4414,-1.5938,22.6875,-29.8125,-7.125,-2.0039,-0.4102,-1.2422
5.392343,0.40768815835209654,0.4133622213520142,0.2515977559331912,0.7743517344900743,2.6211,6.2305,4.2227,-1.8125,1.4883,-1.5488,24.9375,-27.0625,-8.0,-2.0039,-0.4102,-1.2422
5.407326,0.41160406275690836,0.4087958225837975,0.25136597244607384,0.7747794646583523,1.0039,6.7891,4.9102,-1.8125,1.4883,-1.5488,24.9375,-27.0625,-8.0,-1.8633,0.1719,-0.9727
5.416199,0.4143362984576068,0.40559045741800304,0.25119827507719267,0.7750620873389095,1.0039,6.7891,4.9102,-1.8125,1.4883,-1.5488,27.3125,-27.375,-9.3125,-2.2539,0.5859,0.2031
5.426959,0.416244459162503,0.40334239987380704,0.2510782196611165,0.7752516922215376,0.7812,7.9375,6.9141,-1.6738,1.6719,-1.4277,27.3125,-27.375,-9.3125,-2.2539,0.5859,0.2031
5.440762,0.41757799579719235,0.4017666726445728,0.25099287505390666,0.775380380748883,0.9258,8.6211,6.9023,-1.6738,1.6719,-1.4277,27.3125,-27.375,-9.3125,-1.7773,2.2812,0.4727
5.446756,0.4185103974232557,0.4006626503135721,0.2509324945003393,0.775468484914874,1.2422,7.3945,6.2891,-1.6738,1.6719,-1.4277,27.3125,-27.375,-9.3125,-1.7773,2.2812,0.4727
5.456922,0.41916254836445893,0.39988934286660593,0.2508899151074632,0.775529188366045,0.9922,6.2461,6.0977,-1.6738,1.6719,-1.4277,28.75,-25.9375,-9.8125,-1.7773,2.2812,0.4727
5.467997,0.4196187920117576,0.3993477893099209,0.2508599563103821,0.775571205553575,0.9922,6.2461,6.0977,-2.2051,1.8535,-1.2754,30.25,-25.3125,-8.625,-1.7773,2.2812,0.4727
5.479794,0.44344324731518614,0.35867796772979754,0.2472700053241228,0.7833043765630275,-0.043,5.8672,7.0156,-2.2051,1.8535,-1.2754,29.875,-25.3125,-9.0625,-1.7773,2.2812,0.4727
5.491225,0.45953560769429574,0.3296816844767461,0.2444156474925938,0.787653479293011,-0.8828,7.0273,7.6211,-2.2051,1.8535,-1.2754,31.0625,-23.5,-9.0625,-1.7773,2.2812,0.4727
5.501801,0.4735613355611846,0.30109731111225574,0.24151982667485122,0.7916743295228325,-1.1602,7.7344,8.3672,-2.2051,1.8535,-1.2754,31.0625,-23.5,-9.0625,-1.7773,2.2812,0.4727
5.512470,0.4830922293579762,0.2808905115419609,0.23934225176583776,0.7940010736638172,-0.5781,6.7305,8.5469,-1.7656,1.9395,-1.0371,31.0625,-23.5,-9.0625,-1.7773,2.2812,0.4727
