Time(s),smooth_qw,smooth_qx,smooth_qy,smooth_qz,ax,ay,az,gx,gy,gz,mx,my,mz,lx,ly,lz
3.942479,0.40691774110724177,-0.21947250259556664,0.041059880226914355,-0.8857560944257569,3.8633,-2.5742,8.2734,-0.2598,-0.7891,-0.7129,-25.8125,-14.75,-6.3125,-0.0898,-0.0508,-0.2695
3.951511,0.4029522834539427,-0.2248974200168401,0.03936483367082537,-0.8862849528222234,3.957,-2.5078,8.2852,-0.2598,-0.7891,-0.7129,-25.75,-14.375,-5.8125,-0.0898,-0.0508,-0.2695
3.971193,0.40016475440369165,-0.228688569904248,0.03817711571407122,-0.886629694497053,3.9102,-2.4336,8.3242,-0.2598,-0.7891,-0.7129,-26.1875,-15.375,-6.3125,-0.0898,-0.0508,-0.2695
3.973684,0.3982077863645988,-0.2313392365851469,0.03734514937580515,-0.8868585322997723,4.0742,-2.3828,8.2969,-0.2598,-0.7891,-0.7129,-26.1875,-15.375,-6.3125,-0.0898,-0.0508,-0.2695
3.988628,0.3921287006366001,-0.23792370761507822,0.034005355213751844,-0.8879589108221917,4.1484,-2.3164,8.3789,-0.2598,-0.7891,-0.7129,-26.1875,-15.375,-6.3125,-0.0898,-0.0508,-0.2695
3.999171,0.3868694939691601,-0.24342509654522296,0.031156116630619998,-0.8888787956771689,4.2344,-2.2773,8.418,-0.2598,-0.7891,-0.7129,-26.1875,-15.375,-6.3125,-0.0898,-0.0508,-0.2695
4.010707,0.38317251830495375,-0.24726651971468686,0.029160337373603854,-0.8894873603195741,4.3125,-2.6328,8.1992,-0.1504,-0.5703,-0.8008,-26.1875,-15.375,-6.3125,-0.0898,-0.0508,-0.2695
4.017663,0.3805771190555752,-0.24995073837444334,0.027762699842687234,-0.8898960148999848,4.3906,-2.7773,8.1055,-0.1504,-0.5703,-0.8008,-26.1875,-15.375,-6.3125,-0.1172,-0.3438,-0.2734
4.035902,0.3787566895423356,-0.2518273161595652,0.026784081261214322,-0.8901735706893312,4.3516,-2.7188,8.1602,-0.1504,-0.5703,-0.8008,-26.1875,-15.375,-6.3125,-0.1172,-0.3438,-0.2734
4.042689,0.3774806121011327,-0.2531397445848202,0.02609892114283478,-0.8903636917094421,4.4258,-2.6992,8.1211,-0.1641,-0.541,-0.9102,-26.1875,-15.375,-6.3125,-0.1172,-0.3438,-0.2734
4.057429,0.36952505230578153,-0.2592519347917122,0.02316229260279622,-0.8920219606189893,4.4258,-2.6992,8.1211,-0.1641,-0.541,-0.9102,-25.1875,-19.25,-5.875,-0.1172,-0.3438,-0.2734
4.064805,0.3639311664240271,-0.26351346410917026,0.02110497515403807,-0.8931233623426159,4.5234,-2.5938,8.1094,-0.0977,-0.5176,-0.9688,-24.75,-18.1875,-5.875,-0.1172,-0.3438,-0.2734
4.079903,0.36000343193149104,-0.2664880230561812,0.019664117066409283,-0.8938651940114656,4.6172,-2.6719,8.0703,-0.0977,-0.5176,-0.9688,-24.75,-18.1875,-5.875,-0.2812,-0.4609,-0.1797
4.092372,0.3572482106078946,-0.26856598257110537,0.01865518524846437,-0.8943701767648671,4.6289,-2.5586,8.1211,-0.0977,-0.5176,-0.9688,-23.3125,-17.4375,-5.0625,-0.2812,-0.4609,-0.1797
4.109500,0.35531673739539915,-0.270018459989557,0.017948780711880594,-0.894716652724489,4.6367,-2.4219,8.3477,0.002,-0.457,-1.041,-23.3125,-17.4375,-5.0625,-0.2812,-0.4609,-0.1797
4.121121,0.34449373248043197,-0.2758905968329645,0.013046873943105724,-0.8972392244775992,4.7422,-2.0703,8.207,0.0273,-0.459,-1.0605,-23.3125,-17.4375,-5.0625,-0.2812,-0.4609,-0.1797
4.141287,0.3368795531443253,-0.27997162475227305,0.009613780342637462,-0.8989080215652631,4.8477,-2.0,8.2344,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.3008,-0.1797,0.0859
4.145157,0.331531492527712,-0.28281362009295596,0.007209989966609386,-0.9000285227685544,4.9336,-1.5508,8.1602,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.3008,-0.1797,0.0859
4.155019,0.32777914597950836,-0.2847957040553133,0.005527112719414369,-0.9007894811983372,4.9336,-1.5508,8.1602,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.332,0.1602,0.0625
4.168570,0.3251483024266956,-0.286179545488253,0.004349017695733551,-0.9013106763032696,5.1836,-1.3008,8.0508,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.332,0.1602,0.0625
4.183142,0.3233046764352992,-0.2871464498666972,0.003524321813447211,-0.9016698850908652,5.4336,-1.4375,7.8594,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.332,0.1602,0.0625
4.197960,0.31104516989560616,-0.2922400646002815,-0.001193250543928059,-0.9043479546502973,5.4609,-1.2812,7.9141,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.332,0.1602,0.0625
4.203629,0.3007037546682798,-0.2964194381506818,-0.004856117329921124,-0.9064707313197217,5.4414,-1.2539,7.8906,0.0273,-0.459,-1.0605,-22.6875,-20.1875,-3.75,-0.332,0.1602,0.0625
4.215546,0.2917063478123643,-0.29992827665684413,-0.007780181474335638,-0.9082344985100785,5.4414,-1.2539,7.8906,0.0273,-0.459,-1.0605,-20.1875,-21.5625,-3.375,-0.332,0.1602,0.0625
4.223381,0.2853896153419956,-0.3023658680241179,-0.009826649436048936,-0.9094124951141975,5.4414,-1.168,7.8711,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.332,0.1602,0.0625
4.241195,0.2774431152709389,-0.30531954507067743,-0.011919960034642003,-0.910858500393647,5.5586,-0.9961,7.8164,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.332,0.1602,0.0625
4.243995,0.27186728130204446,-0.3073730154934894,-0.013384813936942665,-0.9118283048138764,5.5586,-0.9961,7.8164,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.1523,0.2852,-0.0547
4.261585,0.2679578303466985,-0.30880348041181443,-0.014409946966956015,-0.912486364319955,5.5586,-1.043,7.6953,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.1523,0.2852,-0.0547
4.276482,0.25807733001049,-0.31217700951031874,-0.016419307256519005,-0.9141509792244753,5.5586,-1.0352,7.6797,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.1523,0.2852,-0.0547
4.286548,0.25114268321907596,-0.3145171404162475,-0.01782483182130475,-0.9152532963177197,5.6836,-0.918,7.6602,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.1992,0.1758,-0.1055
4.320208,0.2462797542784886,-0.31614467595858686,-0.018808136496994383,-0.9159940395532482,5.7695,-0.6523,7.5195,-0.2715,-0.3848,-1.2031,-20.1875,-21.5625,-3.375,-0.1992,0.1758,-0.1055
4.323012,0.2428715481648462,-0.317278745797371,-0.019496154726084514,-0.9164974132577541,5.9609,-0.7852,7.3633,-0.2715,-0.3848,-1.2031,-17.6875,-22.875,-3.3125,-0.1992,0.1758,-0.1055
4.328135,0.24048379753053162,-0.3180700340452454,-0.019977616824577396,-0.9168423481677539,6.0664,-0.8438,7.3281,-0.2715,-0.3848,-1.2031,-17.25,-20.75,-2.875,-0.1992,0.1758,-0.1055
4.330539,0.22743191436646004,-0.3221144510551658,-0.02148936378691312,-0.9187247748880348,6.1406,-0.8633,7.2852,-0.2715,-0.3848,-1.2031,-15.875,-20.75,-3.3125,-0.1992,0.1758,-0.1055
4.343167,0.21826844458857558,-0.32490897429533494,-0.022545251024239047,-0.9199373653545613,6.2266,-1.0234,7.1992,-0.2715,-0.3848,-1.2031,-15.875,-20.75,-3.3125,0.1289,-0.2305,-0.5156
4.350647,0.2118413526792625,-0.3268470206560655,-0.02328315304769352,-0.9207345769370407,6.0664,-0.9297,6.9727,-0.2715,-0.3848,-1.2031,-15.125,-21.0625,-4.1875,0.1289,-0.2305,-0.5156
4.366606,0.2073363975834744,-0.32819470825408253,-0.02379906236124787,-0.9212673099279332,6.0664,-0.9297,6.9727,-0.4355,-0.2793,-1.2246,-15.125,-21.0625,-4.1875,0.1289,-0.2305,-0.5156
4.373683,0.20418006256852367,-0.32913368550239924,-0.024159886091739646,-0.9216278093792286,6.1406,-1.0547,7.0508,-0.4355,-0.2793,-1.2246,-15.1875,-23.1875,-5.0625,0.1289,-0.2305,-0.5156
4.386733,0.2019692439922085,-0.3297888053415365,-0.024412307076204537,-0.9218740736216824,6.1523,-0.5859,7.0039,-0.4355,-0.2793,-1.2246,-15.9375,-23.1875,-3.75,0.1289,-0.2305,-0.5156
4.395561,0.20042099758038137,-0.3302463272835746,-0.02458892495552875,-0.9220434760975896,6.1328,-0.5156,7.0273,-0.4355,-0.2793,-1.2246,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.403472,0.19933689518714642,-0.3305660722488726,-0.02471251982418214,-0.9221605963491615,6.1133,-0.3633,7.0586,-0.4355,-0.2793,-1.2246,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.421549,0.18342236139007403,-0.3343092919653116,-0.025976770482281076,-0.9240772381370791,6.2461,-0.4961,7.0,-0.4355,-0.2793,-1.2246,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.432739,0.17046112468583346,-0.33719667253600205,-0.02709937851998039,-0.9254766516154364,6.3711,-0.3242,6.9609,-0.4355,-0.2793,-1.2246,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.448390,0.15951868910627867,-0.33947279262532354,-0.028124131616164116,-0.9265641068559775,6.3242,-0.1719,6.9766,-0.4355,-0.2793,-1.2246,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.451030,0.14810895069026944,-0.34152060391915345,-0.02935201867692301,-0.9276668986353419,6.3125,-0.1992,7.0039,-0.2969,-0.1641,-1.2324,-14.125,-21.8125,-4.5625,0.1289,-0.2305,-0.5156
4.459340,0.14010930694021187,-0.342926342529865,-0.030209224966344244,-0.9283632416434615,6.1992,-0.1641,7.0977,-0.2969,-0.1641,-1.2324,-13.375,-22.75,-2.375,-0.1836,0.0781,-0.3047
4.477172,0.13450365723764618,-0.3438967012873513,-0.030808093440097835,-0.928813590776945,6.2461,0.2773,7.0156,-0.2969,-0.1641,-1.2324,-13.375,-22.75,-2.375,-0.1836,0.0781,-0.3047
4.487784,0.1305769357421975,-0.3445692375290482,-0.031226711825400013,-0.9291106483457187,6.2461,0.2773,7.0156,-0.2969,-0.1641,-1.2324,-13.375,-22.75,-2.375,-0.1602,0.4023,-0.3633
4.497317,0.12782691135545976,-0.3450367160832912,-0.03151945190651176,-0.9293096735961026,6.5156,0.4609,7.0742,-0.2969,-0.1641,-1.2324,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.510226,0.11482058838288098,-0.34623128776068735,-0.03322991106793012,-0.9305030364643645,6.4375,0.5352,7.1797,-0.2969,-0.1641,-1.2324,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.525159,0.1057034322827033,-0.347031516063876,-0.03442387537809274,-0.9312415948968437,6.207,0.1914,7.0078,-0.2969,-0.1641,-1.2324,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.550094,0.09527341016234353,-0.34760222201838276,-0.035410804008032024,-0.9321168100208393,6.4102,-0.2578,6.9023,-0.2969,-0.1641,-1.2324,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.555585,0.08593056725904778,-0.34793872644761736,-0.03613142280242774,-0.9328714276548621,6.4883,-0.4609,6.9688,-0.2969,-0.1641,-1.2324,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.564757,0.07525059642899266,-0.3479996512961071,-0.036816496759957,-0.9337441491121605,6.3828,-0.3438,7.0664,-0.4258,0.043,-1.3125,-11.9375,-24.5625,-2.875,-0.1602,0.4023,-0.3633
4.573012,0.06776905310706852,-0.3480184260537373,-0.03729354841917195,-0.9342910262944613,6.1602,0.1055,7.2148,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.1602,0.4023,-0.3633
4.583308,0.06252958958216279,-0.3480198687390606,-0.0376262375105741,-0.9346424383903885,6.1797,0.6523,7.3633,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.25,-0.125,-0.1562
4.592606,0.05295671437290689,-0.34754329573032466,-0.038732755899837386,-0.9353657132994206,5.9883,0.8125,7.5195,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.25,-0.125,-0.1562
4.602883,0.04427384167843868,-0.3469927666132573,-0.039866658475258415,-0.9359735553973345,5.7773,0.8516,7.5938,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.25,-0.125,-0.1562
4.631655,0.03615456117937309,-0.3463624505714342,-0.041019919425881846,-0.9365058818557265,5.8633,0.8711,7.6211,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.25,-0.125,-0.1562
4.634084,0.028340140393530857,-0.34564746870289886,-0.04215684066607266,-0.9369885082576034,5.9961,0.9102,7.6641,-0.4258,0.043,-1.3125,-9.125,-24.125,-4.5625,-0.25,-0.125,-0.1562
4.637415,0.02286881121525836,-0.34513398771347553,-0.04295112747628404,-0.9372911760211505,5.9961,0.9102,7.6641,-0.3594,0.1211,-1.4316,-8.0625,-23.0,-5.375,-0.25,-0.125,-0.1562
4.649205,0.01903841110025407,-0.34476819642652257,-0.043506345104360085,-0.9374858012638062,5.9883,0.9883,7.7695,-0.3984,0.1211,-1.4355,-8.0625,-23.0,-5.375,-0.2656,0.168,0.2461
4.658383,0.04767015556969603,-0.3477010649681154,-0.04084577765794823,-0.935501548975477,5.9219,0.9766,7.6094,-0.3984,0.1211,-1.4355,-5.5625,-23.6875,-5.375,-0.2656,0.168,0.2461
4.671040,0.09752981460349025,-0.35211917682495725,-0.036121609704103115,-0.9301587229542644,5.9102,1.0234,7.6953,-0.3984,0.1211,-1.4355,-5.5625,-23.3125,-6.625,-0.2656,0.168,0.2461
4.680439,0.1834036832354785,-0.357645176474578,-0.027709973489501046,-0.9152514267070767,5.6055,0.8438,7.8555,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2656,0.168,0.2461
4.703975,0.3264203817740705,-0.3607044368033942,-0.012889589026286683,-0.8735993945324995,5.5195,0.8242,7.7539,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2656,0.168,0.2461
4.708047,0.5427066818902094,-0.34837567842284023,0.011762765234231507,-0.7641763418669734,5.8047,0.7461,7.4531,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2656,0.168,0.2461
4.713929,0.8059138909664948,-0.2912046175302886,0.044770307011568866,-0.5135156187365415,5.8047,0.957,7.5078,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2656,0.168,0.2461
4.729465,0.9733366147356907,-0.17325479037746952,0.07561637305819298,-0.1299260410835682,5.8047,0.957,7.5078,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2578,-0.2695,-0.0234
4.738558,0.9601638610346781,-0.028763525468531895,0.09175566579909372,0.2623717160049181,5.6523,1.457,7.6055,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2578,-0.2695,-0.0234
4.751574,0.8250101245215772,0.0930965749795387,0.09242726454999718,0.5496803825240405,5.7305,1.4062,7.582,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.2578,-0.2695,-0.0234
4.764488,0.6580640714296582,0.17886881883467248,0.08578884150005762,0.7263593451014373,5.4805,1.6562,7.5742,-0.3984,0.1211,-1.4355,-5.625,-24.75,-5.75,-0.4648,0.2344,-0.0117
4.771681,0.5084418771488036,0.23406761836381648,0.0773397344956375,0.8250562241829559,5.4805,1.6562,7.5742,-0.3984,0.1211,-1.4355,-0.9375,-25.0,-8.8125,-0.4648,0.2344,-0.0117
4.782084,0.39045964265978544,0.2684949556949318,0.06962795406203884,0.8778403466653284,5.4805,1.6562,7.5742,-0.498,0.1914,-1.3828,-0.1875,-23.9375,-7.4375,-0.4648,0.2344,-0.0117
4.792572,0.3108591026275242,0.2877122296155737,0.06345218946260335,0.9036382632976802,5.5664,1.5977,7.543,-0.498,0.1914,-1.3828,-0.1875,-23.9375,-7.4375,-0.4648,0.2344,-0.0117
4.802818,0.25563549638685706,0.2993661680233216,0.058749596532578365,0.917376081733842,5.4531,1.8008,7.5586,-0.498,0.1914,-1.3828,-0.1875,-23.9375,-7.4375,-0.4648,0.2344,-0.0117
4.817142,0.22074825719391938,0.3056718397481311,0.05513048198061067,0.9245515471229421,5.4531,1.6172,7.543,-0.5703,0.2539,-1.4043,-0.1875,-23.9375,-7.4375,-0.4648,0.2344,-0.0117
4.832742,0.19832568015612856,0.30917031817667245,0.0524535777772868,0.9286168537817447,5.3867,1.5703,7.4219,-0.5703,0.2539,-1.4043,-0.1875,-23.9375,-7.4375,-0.4648,0.2344,-0.0117
4.839670,0.1825616652354106,0.3115208371460806,0.05056237421252971,0.931165641937175,5.2695,1.5312,7.3477,-0.6016,0.3281,-1.4355,2.3125,-23.5,-9.625,-0.4648,0.2344,-0.0117
4.867060,0.17604448726743577,0.3117146326919642,0.04904681620013534,0.9324359152719771,5.3945,1.4922,7.4023,-0.6016,0.3281,-1.4355,2.3125,-23.5,-9.625,-0.4648,0.2344,-0.0117
4.869912,0.1714774325573161,0.31184168428868586,0.047984531882246724,0.9332993832439773,5.3164,1.2266,7.6172,-0.6016,0.3281,-1.4355,4.0625,-24.5625,-10.0625,-0.4648,0.2344,-0.0117
4.874173,0.16827809918862,0.31192640150797013,0.04724026614322778,0.9338911920724333,5.3164,1.2266,7.6172,-0.6016,0.3281,-1.4355,4.875,-23.4375,-10.5,-0.1133,-0.6016,-0.2383
4.886545,0.17573696014520981,0.30825003948482826,0.04642143292815639,0.933779141211357,5.3164,1.2266,7.6172,-0.6016,0.3281,-1.4355,5.625,-22.0,-10.875,-0.1133,-0.6016,-0.2383
4.904800,0.1809510087549799,0.3056637045099724,0.04584630448800693,0.9336619026931475,4.9336,1.5508,7.6289,-0.6016,0.3281,-1.4355,7.4375,-21.3125,-10.875,-0.2969,-0.5078,-0.4023
4.913154,0.18459718772088377,0.30384703185855605,0.045442777869123506,0.9335608247221088,4.8086,1.8867,7.6602,-0.6016,0.3281,-1.4355,7.4375,-21.3125,-10.875,-0.2969,-0.5078,-0.4023
4.920898,0.18714766630895496,0.302572332029956,0.04515985640860904,0.9334807562313322,4.8477,1.8867,7.8164,-0.6016,0.3281,-1.4355,7.4375,-19.875,-10.0,-0.2969,-0.5078,-0.4023
4.941455,0.18893207421548142,0.3016785690906107,0.04496159197125006,0.933420145235514,4.9336,1.6875,7.8516,-0.6016,0.3281,-1.4355,7.75,-21.625,-10.4375,-0.2969,-0.5078,-0.4023
4.943497,0.19018069565039084,0.3010522181751266,0.04482270044654431,0.9333754820319895,4.7812,1.6094,7.8555,-0.6016,0.3281,-1.4355,7.75,-21.625,-10.4375,-0.2969,-0.5078,-0.4023
4.960495,0.1910544983398005,0.30061342374886085,0.04472542478220862,0.933343122599704,4.5898,1.6758,8.0273,-0.5293,0.7266,-1.5703,7.75,-21.625,-10.4375,-0.2969,-0.5078,-0.4023
4.962603,0.19166604362735035,0.30030609813928555,0.044657306843177424,0.9333199344737638,4.4961,1.9062,7.9492,-0.5,0.7402,-1.5371,7.75,-21.625,-10.4375,-0.2969,-0.5078,-0.4023
4.973704,0.1920940664953762,0.3000908880110051,0.04460961223876509,0.9333034399625575,4.457,1.9062,7.8633,-0.5,0.7402,-1.5371,10.3125,-20.5,-10.8125,-0.2969,-0.5078,-0.4023
4.987735,0.19239365256256566,0.29994020120348064,0.0445762202368373,0.9332917650686989,4.457,1.9062,7.8633,-0.5,0.7402,-1.5371,11.0625,-20.125,-11.6875,-0.0508,-0.2891,-0.4609
5.004049,0.19260334738736784,0.29983470135539986,0.04455284308776361,0.9332835295938186,4.457,1.9062,7.8633,-0.5,0.7402,-1.5371,12.5,-19.0625,-9.5,0.0,-0.2266,-0.3047
5.016882,0.19275012569111,0.2997608423715891,0.04453647779470822,0.9332777338886736,4.3125,2.0391,8.1875,-0.5,0.7402,-1.5371,13.25,-19.0625,-11.625,0.0,-0.2266,-0.3047
5.039030,0.19285286618911845,0.29970913680938516,0.04452502149811737,0.9332736617821202,3.9688,2.3359,8.1211,-0.5,0.7402,-1.5371,13.25,-19.0625,-11.625,0.0,-0.2266,-0.3047
5.046800,0.1929247821736731,0.29967294094768004,0.044517001828575146,0.9332708039123497,3.9688,2.4609,8.2734,-0.4082,0.8633,-1.4121,13.25,-19.0625,-11.625,0.0,-0.2266,-0.3047
5.052984,0.19297512202992265,0.29964760296799475,0.04451138795102472,0.9332687997869343,3.6719,2.3281,8.5,-0.4082,0.8633,-1.4121,15.0,-19.6875,-11.625,0.0,-0.2266,-0.3047
5.059164,0.19301035915409664,0.29962986601419817,0.044507458197009214,0.9332673951319429,3.4492,2.1445,8.4727,-0.4082,0.8633,-1.4121,15.0,-19.6875,-11.625,-0.1172,-0.0391,-0.1133
5.073227,0.193035024675771,0.29961745000921153,0.044504707359256664,0.9332664110109552,3.3945,2.0195,8.3398,-0.4082,0.8633,-1.4121,15.0,-19.6875,-11.625,-0.1172,-0.0391,-0.1133
5.082019,0.1930522902532074,0.29960875876851983,0.044502781774624744,0.9332657217060413,3.2031,2.1445,8.4531,-0.5703,0.9785,-1.4805,15.0,-19.6875,-11.625,-0.1172,-0.0391,-0.1133
5.102354,0.23740826340737206,0.27277978141842235,0.04903720433297497,0.93103375873618,3.2031,2.1445,8.4531,-0.5703,0.9785,-1.4805,16.875,-17.875,-11.25,-0.1172,-0.0391,-0.1133
5.103825,0.26812169362361027,0.2535291202932428,0.05213691759940658,0.9279630835302524,2.9258,1.9258,8.6953,-0.498,1.0137,-1.4668,18.0,-16.125,-12.0625,-0.1172,-0.0391,-0.1133
5.119041,0.28942454162605036,0.23984216159835284,0.05426697148779179,0.9250752769531372,2.8203,2.1562,8.7188,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.1172,-0.0391,-0.1133
5.137285,0.30422935342053187,0.2301643784471668,0.055737431333716565,0.9226929056623735,2.7305,2.5195,8.7461,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.0312,-0.0781,-0.3047
5.147778,0.32620760517885167,0.21326927650640304,0.05950038538112512,0.9190019141228224,2.6172,2.4531,8.6992,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.0312,-0.0781,-0.3047
5.168664,0.34144446432399267,0.2013364359869821,0.06210739787014437,0.9159814345587803,2.3867,2.4336,8.6211,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.0664,-0.0117,-0.4375
5.172168,0.35203309691894524,0.19293495004291433,0.06391824636315782,0.9136537974021962,2.207,2.5273,8.8828,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.0664,-0.0117,-0.4375
5.183417,0.36423455581018604,0.18209515163951104,0.06726518983473788,0.910851216357335,2.0312,2.7383,8.8359,-0.498,1.0137,-1.4668,19.4375,-16.0625,-11.5625,-0.0664,-0.0117,-0.4375
5.199833,0.37271510076362374,0.17447512008642382,0.06959700691169877,0.908734363146086,1.9453,2.8242,8.8945,-0.498,1.0137,-1.4668,22.4375,-13.8125,-9.375,0.0156,0.332,-0.2617
5.222110,0.3786209293307227,0.16912614502812656,0.07122361573018186,0.9071767939618961,1.9453,2.8242,8.8945,-0.498,1.0137,-1.4668,23.4375,-14.1875,-9.375,0.0156,0.332,-0.2617
5.223576,0.3892260925073821,0.1581535835503182,0.07507802711287231,0.904352687156104,1.3906,2.0,8.7305,-0.498,1.0137,-1.4668,23.4375,-14.1875,-9.375,0.0156,0.332,-0.2617
5.242379,0.3965914753348485,0.15044769401493807,0.07776505269680407,0.9022379340486517,0.8359,2.2617,8.9062,-0.498,1.0137,-1.4668,24.25,-12.75,-8.9375,0.0156,0.332,-0.2617
5.269064,0.40171797588517105,0.14504203058966963,0.07964028359921867,0.9006902366748417,0.6523,2.6992,9.2383,-0.3027,1.2656,-1.2344,24.625,-12.75,-8.0625,0.0156,0.332,-0.2617
5.275872,0.4052919292705555,0.1412526787410308,0.08095006525173531,0.8995739101109891,0.4531,2.4414,9.1836,-0.3027,1.2656,-1.2344,26.4375,-11.625,-8.9375,0.0156,0.332,-0.2617
5.285875,0.4077864523546445,0.13859758949620074,0.08186546763771213,0.8987763696661782,0.5469,2.3477,9.0195,-0.3027,1.2656,-1.2344,26.4375,-11.625,-8.9375,-0.4688,0.0195,-0.1445
5.287260,0.40952903430594195,0.13673781770745722,0.08250552870716733,0.8982102075804949,0.8438,2.3828,8.9336,-0.3027,1.2656,-1.2344,26.4375,-11.625,-8.9375,-0.2266,-0.0586,-0.3242
5.300340,0.4107470713821037,0.13543539990668904,0.08295321320346712,0.8978100357104284,1.0078,2.4023,8.9375,-0.3027,1.2656,-1.2344,29.0,-10.875,-5.8125,-0.2266,-0.0586,-0.3242
5.323412,0.4115988235297112,0.13452343128513594,0.08326641446434392,0.8975280269309048,0.0977,2.0703,8.7852,-0.2617,1.4258,-1.2578,29.0,-10.875,-5.8125,-0.2266,-0.0586,-0.3242
5.346181,0.42931378887543253,0.11061384010180605,0.09088119434660696,0.8917369890127285,-0.1602,1.8086,8.7969,-0.2617,1.4258,-1.2578,29.0,-10.875,-5.8125,-0.2266,-0.0586,-0.3242
5.347675,0.4414715878754264,0.0938032189819264,0.09616171288072498,0.8871621712985871,-0.9531,2.0859,9.1367,-0.2617,1.4258,-1.2578,30.125,-8.6875,-4.9375,-0.2266,-0.0586,-0.3242
5.350225,0.452570670974194,0.07725160866415008,0.10102466543699089,0.882613161983274,-1.1562,2.2422,9.0898,-0.2617,1.4258,-1.2578,30.125,-8.6875,-4.9375,-0.2266,-0.0586,-0.3242
5.366999,0.46022302446227015,0.06564232255904513,0.10440302606137951,0.8791961450058127,-1.0391,2.1836,9.1133,-0.3164,1.4844,-1.1172,30.125,-8.6875,-4.9375,-0.2266,-0.0586,-0.3242
5.369905,0.46552103086738456,0.0575064093564567,0.10675471123119346,0.8766907176040132,-0.8398,2.4414,9.207,-0.3164,1.4844,-1.1172,30.8125,-8.375,-5.3125,-0.2266,-0.0586,-0.3242
5.386625,0.4692004569910919,0.05180732815263442,0.10839424322574728,0.8748814890855522,-0.582,2.6328,9.3438,-0.3164,1.4844,-1.1172,30.8125,-8.375,-5.3125,-0.2266,-0.0586,-0.3242
5.390503,0.47176160522055444,0.047816273552097596,0.10953859060435356,0.8735879400448066,-0.6953,2.4219,9.082,-0.3867,1.5391,-1.1582,30.8125,-8.375,-5.3125,-0.2266,-0.0586,-0.3242
5.401118,0.47354727501326865,0.045021786170593214,0.11033798070251508,0.8726692082983154,-1.0039,2.0195,8.8672,-0.5332,1.584,-1.1582,30.8125,-8.375,-5.3125,-0.2266,-0.0586,-0.3242
5.414337,0.4747937289218132,0.043065308044064436,0.1108967351375133,0.8720196146620957,-1.7109,1.7891,9.1367,-0.5332,1.584,-1.1582,31.625,-6.1875,-3.6875,-0.2266,-0.0586,-0.3242
5.421490,0.47566451697853374,0.041695619797684304,0.11128745881330208,0.8715617270670751,-1.7109,1.7891,9.1367,-0.7754,1.6289,-1.0938,31.625,-6.1875,-3.6875,-0.2266,-0.0586,-0.3242
5.430050,0.47627321802416334,0.040736767595395774,0.11156076584536612,0.8712396530707163,-2.4219,1.457,8.75,-0.7754,1.6289,-1.0938,31.625,-6.1875,-3.6875,-0.2266,-0.0586,-0.3242
